startDate,endDate,status,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,distributionChannel,userLanguage,QID2,QID23,QID67,QID40,QID41_TEXT,QID42,QID43,QID44,QID45,QID46_TEXT,QID47_TEXT,QID70,QID71,QID72,QID48,QID49,QID50,QID51,QID52,QID53,QID54,QID55,QID56,QID57,QID58,QID59,QID73,QID74,QID75,QID76,QID77,QID78,QID79,QID80_TEXT,QID60,QID61,QID63,QID64,QID65,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,Treatment,FL_35_DO
2023-02-20 12:57:51,2023-02-20 14:31:09,0,100,5597,1,2023-02-20 14:31:10,R_2ZOdZOiutM5h6oy,,,,,anonymous,EN,1,4,,4,I think it was the right decision to destroy Iran nuclear weapons ,2,0,0,,I think it will make the president air strike against Iran's nuclear weapons facilities illegal if he doesn't get votes from other officials ,,4,4,2,0,"0.52,0.51",1,3,2,3,1,4,3,3,3,0,3,3,3,2,2,2,"1,2",The reason political leaders make threat's against foreign countries is for more power ,3,0,2,0,1,63f3d074-c4fa-cc8f-210a-b71519dc7bb0,37,1,4,2,2,2,4,1,10039,1,FL_46
2023-02-20 14:21:07,2023-02-20 14:31:32,0,100,624,1,2023-02-20 14:31:33,R_2zOzMTCKGzNWDFw,,,,,anonymous,EN,1,4,,3,It is better to be proactive than reactive.,3,2,2,4,,The fact that Iran is testing and building nuclear weapons threatens the United States.,2,3,2,0,"0.001,1e-7",1,1,2,3,1,3,1,2,1,1,3,3,1,2,1,3,2,I believe it is very dependent on the situation. ,3,0,3,3,2,63f3e420-14ae-831b-7e2c-f016546088a0,21,2,11,1,1,6,3,1,15213,4,FL_56
2023-02-20 14:08:39,2023-02-20 14:32:33,0,100,1433,1,2023-02-20 14:32:33,R_11ZwD11SdhsIk0W,,,,,anonymous,EN,1,1,4,2,The president should have ordered an air strike ,1,2,2,,If the US was threatened in any way then the strikes should not be illegal ,,1,1,3,1,"0.001,0.52",0,3,2,3,0,3,3,2,3,3,1,2,1,1,7,1,"1,2,3,4,8,9,10",To try and show power over another ,4,0,1,4,1,63f3e124-34bc-697c-d855-4c5368d34df2,50,1,19,1,1,4,10,3,27055,3,FL_55
2023-02-20 14:32:02,2023-02-20 14:32:38,0,100,36,1,2023-02-20 14:32:39,R_2SoVEFp7LknZDOz,,,,,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e6bc-69df-f246-153f-d3b16b5b9fef,29,1,19,1,1,7,1,4,80521,1,FL_46
2023-02-20 14:21:32,2023-02-20 14:32:44,0,100,671,1,2023-02-20 14:32:44,R_3oBXQAAPWASmtq1,,,,,anonymous,EN,1,4,,3,Destroy something that could of potentially risked many lives before it was too late.,2,3,3,,It would be made illegal if there was no actual evidence to prove that iran had actual nuclear weapons and it was just a misconception.,,2,1,2,0,1E-07,1,1,1,0,1,3,1,2,2,2,1,1,1,2,1,2,"4,8,9",As a reminder to understand that the US can take action.,2,0,3,0,5,63f3e43d-cca1-f0ea-fc2a-7c4c5cd840c5,25,2,11,15,7,6,7,4,85132,1,FL_46
2023-02-20 14:30:04,2023-02-20 14:33:15,0,100,191,1,2023-02-20 14:33:16,R_O1ne86uY2uqA3hn,,,,,anonymous,EN,1,1,4,3,Don’t know ,4,2,2,,To much bomb,,3,2,1,1,"0.001,0.0001",0,3,3,3,1,2,2,2,3,2,2,2,2,2,2,1,"3,6,12",To scare,3,1,11,3,4,63f3e642-2beb-329e-785e-092736c11ca4,22,1,3,1,1,2,3,4,59808,2,FL_47
2023-02-20 14:08:55,2023-02-20 14:33:59,0,100,1504,1,2023-02-20 14:34:00,R_2wn7H2f0eAEl8AE,,,,,anonymous,EN,1,4,,3,They didn't attack US,3,0,0,,,,2,3,3,1,"0.001,0.52",1,2,3,1,0,3,4,2,2,4,0,0,1,2,1,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",Threats of dominion,3,0,11,4,2,63f3e15c-1b3e-44fc-2a11-165a168cdd2b,53,2,8,15,2,6,7,2,52761,0,FL_45
2023-02-20 14:34:01,2023-02-20 14:34:28,0,100,27,1,2023-02-20 14:34:29,R_POMuU39xtkB2Aa5,,,,,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e729-91e4-4b97-15f0-33d3668a9082,18,1,1,1,1,-3105,7,4,80117,,
2023-02-20 13:57:10,2023-02-20 14:35:07,0,100,2276,1,2023-02-20 14:35:08,R_SV4ZIjUGjQkpjHj,,,,,anonymous,EN,1,4,,3,they can't get a nuclear weapon ,1,2,2,,don't know,,1,1,4,1,1E-07,1,4,2,3,0,3,3,3,3,4,2,2,1,2,7,2,"1,2,3,4,7,8,9,10,11,12,13,14",to make themselves sound tough,3,0,1,4,1,63f3de6a-0987-c242-b04d-8112cf20c36b,69,2,19,1,1,4,5,2,53225,1,FL_46
2023-02-20 14:20:20,2023-02-20 14:35:18,0,100,898,1,2023-02-20 14:35:19,R_1gq30hFUVOOVqg7,,,,,anonymous,EN,1,3,4,3,I somewhat approve because the u.s should not involve themselves with any issues that doesn't require us to be involve,4,2,2,,,,2,4,1,1,1E-07,1,3,2,2,0,4,3,2,2,2,2,2,2,1,1,2,"1,2,3,4,10,12",Political leaders makes threars against foreign countries because they are not satisfied,3,0,11,1,2,63f3e3f8-6276-e3e6-a243-eae44b7e0ac6,28,2,1,2,16,2,2,1,11691,0,FL_45
2023-02-20 13:51:30,2023-02-20 14:35:19,0,100,2628,1,2023-02-20 14:35:19,R_2b1xkwP9waPjb9G,,,,,anonymous,EN,1,4,,3,there not sure,3,1,2,,,,3,3,3,0,1E-07,1,3,2,4,0,3,2,2,4,3,3,3,3,1,1,7,9,they don't like the country,3,0,1,3,2,63f3dd22-e330-47df-0c71-d318938894e9,67,2,1,1,1,2,9,2,54650,0,FL_45
2023-02-20 14:22:54,2023-02-20 14:35:43,0,100,768,1,2023-02-20 14:35:44,R_2BwJJ99yaqA1PR9,,,,,anonymous,EN,1,1,4,3,I don't have an opinion on this matter,3,2,3,3,,I don't have any opinions on this matter,2,2,2,0,1E-07,1,2,2,2,0,4,2,4,2,3,3,2,2,3,2,2,15,I don't have any opinions on the matter ,5,0,5,1,4,63f3e340-2018-ee10-3ad6-155de4791dc4,21,2,1,1,1,3,7,4,85716,5,FL_57
2023-02-20 13:09:46,2023-02-20 14:37:03,0,100,5236,1,2023-02-20 14:37:04,R_3frrYT3Moj526g9,,,,,anonymous,EN,1,3,4,3,He followed law,2,0,1,2,,Because it would keep them from being able to form more bombs,2,3,2,1,"0.001,0.0001",1,3,2,3,0,3,1,1,2,4,3,3,1,2,1,3,"1,2,3",They are trying to assert dominance they are trying to show that they are a powerful force,3,0,11,4,1,63f3d359-7f70-3275-8dd2-5a019e3dc91b,46,2,8,1,1,2,1,2,47150,6,FL_58
2023-02-20 14:35:05,2023-02-20 14:37:41,0,100,155,1,2023-02-20 14:37:41,R_1rfy9NmdTvCTfrQ,,,,,anonymous,EN,1,4,,3,It was worth it,5,3,2,,It didn’t fallow what he belived,,4,2,2,2,"0.001,0.52",0,3,2,4,1,1,2,3,2,2,2,2,4,2,1,4,"4,11",Cause they meanies,3,1,4,3,1,63f3e74d-ea5c-c6b1-321a-d90d414ca51f,21,1,3,1,1,6,1,4,92692,1,FL_46
2023-02-20 13:58:54,2023-02-20 14:38:01,0,100,2347,1,2023-02-20 14:38:02,R_V45QxAa3hCV61Wh,,,,,anonymous,EN,1,4,,4,I feel that any country that threatened nuclear Is retribution on any level with any country especially the US Need to be put in their place not that the US is better than anywhere else but one war on a nuclear stand could ruin the whole world our world is fighting enough of a battle with climate change.,4,2,2,,Is the fact that the Nuclear weapons exist at all and the fact that they could use them at any time is enough of reason to strike,,4,2,4,1,"0.52,0.0001",1,2,2,3,0,3,1,2,1,2,2,1,2,2,7,2,"1,2,3,4,8,9,12",Is intimidation As a result of what they think they should have.  I feel that it is a  Is other Nations that are not As democratic as we are to want whatever they think they don't have. And they will accomplish that any way they can.,2,0,3,3,2,63f3dee7-8bf3-76ea-8149-2537f62b7fa2,58,2,1,10,1,2,3,4,98368,1,FL_46
2023-02-20 13:56:07,2023-02-20 14:38:43,0,100,2555,1,2023-02-20 14:38:43,R_3HGEZFGSxj1KpoJ,,,,,anonymous,EN,1,1,4,3,Approve because of the element of suppression ,4,2,2,,He would have to approve with the international approval process that can make this an optional decision ,,3,3,3,1,"0.001,0.0001",0,2,2,2,0,2,3,2,3,2,2,2,2,2,2,2,"1,2",I think theats are made to express power and different way to gain more land and money,2,0,2,4,1,63f3de30-6854-2d52-e166-79b3f74cc76b,48,1,19,1,1,5,9,3,22642,2,FL_47
2023-02-20 14:38:42,2023-02-20 14:39:15,0,100,33,1,2023-02-20 14:39:15,R_0qf1S0g81pSyJTb,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e837-9a68-94a8-04a2-474ef265cd46,24,1,13,2,1,2,4,2,44053,1,FL_46
2023-02-20 14:38:56,2023-02-20 14:39:17,0,100,20,1,2023-02-20 14:39:17,R_2Cf8TJO5N4ZKsXz,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e85e-b2db-7d38-22b6-1328ff97ba76,22,2,2,1,1,5,4,1,7201,6,FL_58
2023-02-20 14:38:36,2023-02-20 14:39:28,0,100,51,1,2023-02-20 14:39:28,R_10SMhBBfQAmmHDr,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e83d-6ca4-d5d6-203d-a899873d9f96,48,1,6,15,1,6,10,1,14534,3,FL_55
2023-02-20 13:56:14,2023-02-20 14:39:37,0,100,2603,1,2023-02-20 14:39:37,R_3EtAVNhHmJq24Vz,,,,,anonymous,EN,1,4,,2,"I think he should be more focused on the U.S., rather than other countries.",0,3,3,,"Maybe, if, he used conventional nuclear weapons for the airstrike.",,3,3,4,0,0.001,0,2,0,2,0,2,1,1,3,4,3,3,2,2,2,1,"1,2,3,9","To have full control. Maybe, international trade and laws.",3,0,2,2,1,63f3de32-28e9-bde4-e445-5deac17826d9,62,2,-3105,1,1,2,9,2,56352,3,FL_55
2023-02-20 14:39:24,2023-02-20 14:39:47,0,100,22,1,2023-02-20 14:39:47,R_1gAQz8VGQkcPKAQ,,,,,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e85f-7497-062a-7a9c-270c840cb4e1,27,1,4,2,1,2,1,2,45439,1,FL_46
2023-02-20 14:31:51,2023-02-20 14:39:52,0,100,480,1,2023-02-20 14:39:53,R_1NwtuHNBPjczOUp,,,,,anonymous,EN,1,4,,4,If they don't have enough to do another test they don't have enough to attack if the had enough to attack we could destroy them for are safty,4,2,3,4,,They had make the president feel as if his country was in danger and needs to protect his country ,4,3,4,1,"0.52,0.0001",1,4,3,4,1,4,3,1,3,4,3,3,1,2,1,7,"1,2,4,8,10",When the foreign countries show threats to the us and their Allies ,1,0,11,4,1,63f3e6ae-e598-735c-45eb-ca5d45a44930,19,2,6,1,1,3,10,4,80260,6,FL_58
2023-02-20 14:33:27,2023-02-20 14:40:04,0,100,396,1,2023-02-20 14:40:04,R_3iQBsiv2fkS4Oyz,,,,,anonymous,EN,1,4,,4,For every action there should be a consequence,4,1,1,,"There would be no reason that it was illegal. Iran made a move, The U.S had to too.",,4,3,3,1,"0.001,0.52",1,3,2,4,0,4,3,2,3,4,1,1,3,0,7,7,"1,3,4,10","Because threats are always there. It is how we react to them, that makes America Great,",4,0,11,4,2,63f3e6d1-370c-7f36-ee17-f260d209dd9f,32,2,11,15,2,2,1,4,87501,2,FL_47
2023-02-20 14:39:45,2023-02-20 14:40:26,0,100,40,1,2023-02-20 14:40:26,R_1kSo9zftAIYPTjp,,,,,anonymous,EN,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e88a-d4f3-ace2-78e7-ecef4e24b7fb,38,1,15,1,1,6,9,3,34235,2,FL_47
2023-02-20 14:39:55,2023-02-20 14:40:28,0,100,32,1,2023-02-20 14:40:28,R_3nN5UkBIlCMFieC,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e887-7879-a11d-5f98-b3956ccfb199,33,1,15,15,2,7,4,3,74114,6,FL_58
2023-02-20 14:39:55,2023-02-20 14:40:32,0,100,36,1,2023-02-20 14:40:32,R_3fuESqey5DA0Y5z,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e87e-f6a8-49f3-7da9-7f549988adcb,37,1,1,1,2,6,1,3,75001,5,FL_57
2023-02-20 14:40:13,2023-02-20 14:40:45,0,100,32,1,2023-02-20 14:40:46,R_ALptzC87QWbbf6V,,,,,anonymous,EN,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e8af-4f78-e613-0985-99e97206a4e3,27,1,13,1,1,2,5,3,34606,6,FL_58
2023-02-20 14:39:51,2023-02-20 14:40:54,0,100,63,1,2023-02-20 14:40:55,R_b78s4nq8GPn91Kh,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e89b-8d4c-bfb7-f18e-fa1d543c05aa,65,1,8,1,1,4,1,4,90304,0,FL_45
2023-02-20 14:40:23,2023-02-20 14:41:04,0,100,40,1,2023-02-20 14:41:04,R_2TubOPTP3MiYyGo,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e89e-c5cd-f14e-f45c-aaacd82ccc68,35,1,1,2,1,2,2,3,38114,2,FL_47
2023-02-20 14:39:40,2023-02-20 14:41:08,0,100,87,1,2023-02-20 14:41:09,R_3EjchIvvYC9HlY4,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e887-d197-5c32-a79a-8268f2fbea2c,35,1,18,1,1,7,1,4,99320,3,FL_55
2023-02-20 14:31:30,2023-02-20 14:41:08,0,100,578,1,2023-02-20 14:41:09,R_3s7gbfmFlraUuSJ,,,,,anonymous,EN,1,4,,1,"I think early intervention would have been wise. As for not ordering airstrikes, I think nothing was wrong with that decision as it could have sparked war.",2,1,2,,,,3,4,3,1,1E-07,1,4,2,3,0,3,3,2,4,2,3,3,2,2,2,3,"1,2,12",I reckon it is entirely to force or coerce a decision be that keeping the status quo or changing something about the target country.,3,0,2,3,1,63f3e68a-a84f-65cc-a24b-c9beecbf46bc,20,1,4,1,1,4,10,4,80920,0,FL_45
2023-02-20 14:09:43,2023-02-20 14:41:10,0,100,1886,1,2023-02-20 14:41:11,R_3nSDY1172l30EoX,,,,,anonymous,EN,1,3,4,2,Because we don't know the ramifications of the test. ,3,1,1,,because we need other information and support for other nations. ,,2,2,3,0,"0.51,0.0001",1,4,4,2,1,4,2,2,2,0,2,2,1,2,2,2,"4,9",Because they fear what some other country may have over their own country. ,2,0,2,4,2,63f3df26-504e-c9e9-3e59-4b1fecfb063f,43,2,3,1,1,4,3,2,63334,2,FL_47
2023-02-20 14:40:07,2023-02-20 14:41:10,0,100,63,1,2023-02-20 14:41:11,R_2D1gzIpaMlmb4tN,,,,,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e88c-4255-f21a-1160-560396543831,29,1,16,1,1,6,9,3,23238,5,FL_57
2023-02-20 14:40:44,2023-02-20 14:41:14,0,100,29,1,2023-02-20 14:41:14,R_3NKCggzyOkFp8JH,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e8c6-9669-f30c-e9c2-25d1e16a7a41,26,1,1,2,1,2,1,3,39038,5,FL_57
2023-02-20 14:40:28,2023-02-20 14:41:17,0,100,49,1,2023-02-20 14:41:18,R_33fk5laQaWuj4Kk,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e8be-35aa-07f5-dbca-949e4471a604,36,2,1,15,1,2,8,2,45840,2,FL_47
2023-02-20 14:02:16,2023-02-20 14:41:19,0,100,2342,1,2023-02-20 14:41:19,R_1AIopjKbriI7D9L,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3dec5-c62a-cecb-b1fc-c9eb2050ba05,52,2,5,1,1,7,4,1,1824,6,FL_58
2023-02-20 14:41:06,2023-02-20 14:41:23,0,100,17,1,2023-02-20 14:41:24,R_1EhqEJ9NAWcuwnW,,,,,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e8df-2c06-4dbe-8747-24e25afae74d,20,1,5,2,1,2,1,1,19027,3,FL_55
2023-02-20 14:40:51,2023-02-20 14:41:31,0,100,39,1,2023-02-20 14:41:31,R_3ksOYnT6PVdNphs,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e894-5745-46cd-ee76-ee0400fefbd2,51,1,14,2,1,2,4,4,87123,4,FL_56
2023-02-20 14:41:01,2023-02-20 14:41:32,0,100,31,1,2023-02-20 14:41:32,R_tWdsK6zR19pCc1j,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e8b9-a14e-8d67-04e9-ba82575df963,42,2,1,15,1,6,10,2,43201,1,FL_46
2023-02-20 14:05:48,2023-02-20 14:41:46,0,100,2157,1,2023-02-20 14:41:47,R_22udQ0ikpDk9wUK,,,,,anonymous,EN,1,4,,4,Negotiations should be the first approach before an air strike ,4,1,0,,You would have colateral damage and also provoke other supporters of Iran or the Arab nations. UN May not approve unilateral strike. ,,3,4,4,1,"0.001,0.52",1,3,1,2,0,4,4,2,1,3,1,1,2,3,1,4,"2,3,4,8,9,10",Control economies or financial interests,4,0,4,4,2,63f3e092-1173-d71a-2eae-9c2c2f5aba4d,59,1,19,15,2,7,3,1,8691,3,FL_55
2023-02-20 14:40:41,2023-02-20 14:41:49,0,100,68,1,2023-02-20 14:41:49,R_2OPzZ07LFO2sxV8,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e8cd-4363-44e7-1278-a8d2e77de50f,24,2,13,1,1,6,4,3,70634,6,FL_58
2023-02-20 14:41:20,2023-02-20 14:41:52,0,100,31,1,2023-02-20 14:41:53,R_1Ols6sSeVdkUVoK,,,,,anonymous,EN,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e8d1-f57e-055d-c251-18f724ffbcf6,31,2,2,1,1,2,4,2,52806,2,FL_47
2023-02-20 14:41:25,2023-02-20 14:41:52,0,100,27,1,2023-02-20 14:41:53,R_1pmwwAHSdI2aORC,,,,,anonymous,EN,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e8ec-5244-546e-c48c-5b3ed0e1fb5b,21,1,1,3,1,2,4,4,93033,5,FL_57
2023-02-20 14:39:57,2023-02-20 14:41:56,0,100,118,1,2023-02-20 14:41:56,R_5AtX4WlFD9JxANH,,,,,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e88e-4a5c-bd00-f0f5-30ad860f7ccb,31,1,1,2,1,2,4,3,32351,6,FL_58
2023-02-20 14:40:29,2023-02-20 14:42:04,0,100,94,1,2023-02-20 14:42:04,R_rrryyDsRddrRDjz,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e840-bdaf-dac8-52a2-c66292f20d53,31,2,4,1,1,4,1,3,21658,0,FL_45
2023-02-20 14:37:59,2023-02-20 14:42:11,0,100,252,1,2023-02-20 14:42:12,R_URyfy15R0nty8VP,,,,,anonymous,EN,1,2,4,2,they didn’t follow through with their threat,2,2,3,,probably how many civilians could be affected ,,4,4,2,1,"0.001,0.52",1,1,1,2,0,4,0,0,0,0,3,2,0,2,1,2,"1,2,3,4",to stop them from doing horrible things ,3,0,1,4,2,63f3e813-1f50-cc4e-dd6c-7b86b296424c,38,2,10,15,1,6,1,1,14625,3,FL_55
2023-02-20 14:40:21,2023-02-20 14:42:20,0,100,118,1,2023-02-20 14:42:20,R_1E9Vij77oKaKIMk,,,,,anonymous,EN,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e8b5-e38d-fc85-da94-e617aa4aa089,25,1,11,1,1,6,1,1,8226,1,FL_46
2023-02-20 14:42:13,2023-02-20 14:42:22,0,100,9,1,2023-02-20 14:42:22,R_RfXIySa4xLpeCqt,,,,,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e921-f9b0-d7bf-6d16-f88a9f42f2fc,59,1,2,15,1,1,7,3,27539,,
2023-02-20 14:41:41,2023-02-20 14:42:25,0,100,43,1,2023-02-20 14:42:25,R_1pzYqEFPSAfdwxo,,,,,anonymous,EN,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e906-0814-0484-d1ef-f5b1d8bfa9e3,26,2,1,2,1,2,7,2,46615,6,FL_58
2023-02-20 14:39:08,2023-02-20 14:42:28,0,100,200,1,2023-02-20 14:42:29,R_1JKfMc9rCBTQOFb,,,,,anonymous,EN,1,4,,3,Innocent people getting hirt,0,3,3,,Innocent lives lost. Inhumane,,1,1,3,1,"0.001,0.52",0,1,3,3,0,2,2,2,3,2,0,0,1,2,7,7,"1,2,3,4,6,7,8,9,10",They want more power and control ,2,0,2,3,1,63f3e870-1cfb-8d8c-7401-09aab483e86d,31,2,20,1,1,7,5,2,49504,2,FL_47
2023-02-20 14:41:52,2023-02-20 14:42:39,0,100,46,1,2023-02-20 14:42:39,R_3wQPIBLofL2eif7,,,,,anonymous,EN,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e903-8bc7-3ffb-65aa-55f70e3ce8c1,39,1,13,1,1,6,2,3,33710,5,FL_57
2023-02-20 14:42:00,2023-02-20 14:42:40,0,100,39,1,2023-02-20 14:42:40,R_yswmdJehmRiXHWx,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e91c-6baa-9afe-0464-de9a8c5db437,41,2,1,2,1,6,1,3,30301,1,FL_46
2023-02-20 14:40:11,2023-02-20 14:42:54,0,100,162,1,2023-02-20 14:42:54,R_6Ek8NiQ1KCyiFkR,,,,,anonymous,EN,1,1,4,2,I'm not sure ,5,4,4,,,,4,4,4,1,0.001,1,4,0,4,1,4,4,0,4,4,4,4,4,4,4,4,15,I'm not sure ,4,0,1,4,2,63f3e886-9449-6dbb-9a73-6c6232d0a43a,29,1,8,2,1,2,1,2,53218,0,FL_45
2023-02-20 14:38:59,2023-02-20 14:42:56,0,100,236,1,2023-02-20 14:42:56,R_3GcBmEngZHsOkS9,,,,,anonymous,EN,1,3,4,4,Need more power,3,2,3,4,,I mean we are stopping hostile country that can start a nuclear war ,4,4,4,1,"0.52,0.00001",1,3,2,4,1,4,2,0,2,4,3,2,4,3,2,3,"1,2,4,8,9,10",They are a treat to our country but many of our allies,4,0,11,4,1,63f3e843-2e10-58f2-64f6-e4db74a0582d,28,1,15,1,2,6,6,3,77301,4,FL_56
2023-02-20 14:42:32,2023-02-20 14:43:02,0,100,29,1,2023-02-20 14:43:03,R_2uI3EVpe4juFB3F,,,,,anonymous,EN,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e92c-f1e4-33dc-e478-8ddff94458ac,46,1,2,1,1,2,4,1,15501,1,FL_46
2023-02-20 14:39:34,2023-02-20 14:43:10,0,100,216,1,2023-02-20 14:43:11,R_TpD7AG4eyzLxmWl,,,,,anonymous,EN,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e88a-bf9f-d186-53a9-6bb744f593b6,35,2,9,1,1,5,9,1,15627,4,FL_56
2023-02-20 14:39:50,2023-02-20 14:43:12,0,100,202,1,2023-02-20 14:43:12,R_1qURzfrN4k1Fc5u,,,,,anonymous,EN,1,3,4,2,It makes no sense,1,4,4,,,,4,2,4,1,"0.52,0.51",1,4,1,4,0,2,3,1,2,3,3,3,2,2,3,1,"1,2,3,4,5,8,9,10,12",To show off for the people ,2,1,1,3,4,63f3e871-42dc-ddc9-5ff2-822df7f5a32a,51,1,23,3,2,6,2,4,91915,0,FL_45
2023-02-20 14:42:33,2023-02-20 14:43:13,0,100,40,1,2023-02-20 14:43:14,R_2Xj60OYzyIwaSA0,,,,,anonymous,EN,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e910-cace-6b79-3392-75a93c88d9d6,25,2,12,15,2,2,7,3,30135,2,FL_47
2023-02-20 14:42:09,2023-02-20 14:43:14,0,100,64,1,2023-02-20 14:43:14,R_3iWlwrWa5NYYLjn,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e8f3-ba2d-553e-d9a7-ae7c35c9dcaf,28,2,4,3,1,2,8,3,73127,3,FL_55
2023-02-20 14:42:43,2023-02-20 14:43:19,0,100,35,1,2023-02-20 14:43:19,R_1BWveQxDjNfqwJ1,,,,,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e93a-4843-f865-64c6-c8fd1e3c3924,19,1,1,10,1,6,4,1,17046,3,FL_55
2023-02-20 14:39:31,2023-02-20 14:43:20,0,100,228,1,2023-02-20 14:43:21,R_1M0ZATFU9e7puZf,,,,,anonymous,EN,1,4,,5,Protect America ,4,3,3,4,,To protect America and the world from war and nuclear power ,4,4,3,2,"0.001,0.51",1,4,1,3,0,3,3,0,2,3,3,4,4,3,4,7,6,Bad for the environment ,4,1,2,4,2,63f3e88a-5557-9c17-4987-f6e6e38e9424,34,1,7,1,1,4,1,4,89052,5,FL_57
2023-02-20 14:42:38,2023-02-20 14:43:24,0,100,45,1,2023-02-20 14:43:25,R_01e91UxTQUJZcJ3,,,,,anonymous,EN,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e902-8ed8-600e-ed5a-c4d293282e19,33,1,9,1,1,6,5,3,28056,0,FL_45
2023-02-20 13:24:31,2023-02-20 14:43:33,0,100,4742,1,2023-02-20 14:43:33,R_1nUCckFYjGvcLUW,,,,,anonymous,EN,1,4,,3,The U.S. Presidents' decision is to protect America,4,2,2,2,,Because they will come back and demand war,2,2,3,0,1E-07,0,2,2,2,0,3,2,1,2,4,2,2,2,2,2,3,"2,10",They have better technology and blueprints,2,0,4,0,2,63f3d69c-9610-15ab-e915-c2b0f428b097,19,1,9,16,1,2,3,3,20716,5,FL_57
2023-02-20 14:42:38,2023-02-20 14:43:39,0,100,60,1,2023-02-20 14:43:39,R_7aE0iCw9mDMmXxD,,,,,anonymous,EN,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f3e941-fce2-e288-69cb-4219e3492f06,21,1,5,2,14,6,4,1,15205,4,FL_56
